pk_product,fk_category,name_length,description_length,imgs_qty,last_updated
9dfb6a06c2c6ee3127e05b422b4a7a63,26,56,154,2,2025-03-21 14:58:29
38f21c6fb55695dbc9bed247687a20ad,28,35,226,1,2025-03-21 14:58:29
351358ab05b8025c4314bcf20f851701,7,29,608,1,2025-03-21 14:58:29
e2a7c81b9eb2c1ffcc5f4d80d1479e3f,22,37,360,1,2025-03-21 14:58:29
c09fe7511f6db515d3738a84225ae39d,4,56,627,1,2025-03-21 14:58:29
0e10dd7cc1cc793351f0a259df91cdfa,28,34,1403,1,2025-03-21 14:58:29
6991f4d85b6d2e9c27895e25c2485b52,11,57,3587,4,2025-03-21 14:58:29
1fa728d99803c8849b5c95cfeaf9b60c,30,63,451,6,2025-03-21 14:58:29
01ebdb7ca76a3c581c0d5229ed80be7c,16,34,288,1,2025-03-21 14:58:29
7403af89b9c7d9c9eb4e5b25b5d492bd,5,19,280,1,2025-03-21 14:58:29
46434aefd24c5d19f7e7baebf97b796d,3,56,1243,1,2025-03-21 14:58:29
c63232ceb5c57348893f48cc65f2f110,5,35,611,1,2025-03-21 14:58:29
91c1df7de7a609fea82ba617a6ec2d6e,15,19,538,1,2025-03-21 14:58:29
f3a67aed340d9b5f218c2d177cc720e3,10,56,467,3,2025-03-21 14:58:29
6aeed495dcb87dd06532f70dea6ebb5a,2,64,1404,1,2025-03-21 14:58:29
a096400f2b6fbe9c868f7dd5f1333e5a,7,54,814,1,2025-03-21 14:58:29
ef0045bdfc1b559c7695588c4bc324a3,10,52,476,1,2025-03-21 14:58:29
9d0e4c40f96d84fbf6beb84671fb149d,5,29,127,1,2025-03-21 14:58:29
530fa1d000866012c51ce412598ef24c,10,49,267,1,2025-03-21 14:58:29
5317355191eb96f3a163cad67055f135,4,59,695,6,2025-03-21 14:58:29
0ec7b6a863e219792bc4d50d3a62a839,5,60,2596,4,2025-03-21 14:58:29
78fb3aacfbed6d74a9ae27f69ffd6ee8,5,44,258,2,2025-03-21 14:58:29
f1a7551730e920950fb0346630971099,7,63,1200,4,2025-03-21 14:58:29
06bb6e704f99920f51dbbb0559187d98,20,56,865,1,2025-03-21 14:58:29
d4eb057c3dd5e4c9513bb461e9bb8ae1,7,58,460,1,2025-03-21 14:58:29
43223a70191edecae31b8241e2f16c67,16,57,2040,2,2025-03-21 14:58:29
40c6502218c2b8ae624cd1576aac13c1,5,48,1875,4,2025-03-21 14:58:29
060109450b2f49e4d5c4fdfd3d8ebc34,5,56,497,3,2025-03-21 14:58:29
a9e1892ce37ec3b694e45a58e3377556,6,57,954,7,2025-03-21 14:58:29
0ac57b2df86eb6997b94d6ccf555e29d,7,57,487,1,2025-03-21 14:58:29
9d6cac0b462fda440c3c262abd8228a6,4,58,743,5,2025-03-21 14:58:29
7b5dd48292a97af1c9629f910ecde05a,4,60,1028,4,2025-03-21 14:58:29
0e9083f06ff39f2cfe1ba2c8f589f591,5,57,246,5,2025-03-21 14:58:29
db715cc52497b781151fa5d2968048c9,16,56,82,1,2025-03-21 14:58:29
b66270a5d5b3a8585f8314b2f14420fb,2,41,1541,1,2025-03-21 14:58:29
2fc854e3ed45da2c8e6031bf79521203,5,58,278,2,2025-03-21 14:58:29
ca0019454bd5ddca0f4022fe89f6557a,5,57,217,3,2025-03-21 14:58:29
b14f3a0990ba90e5ffa3ee7414424b58,3,50,602,1,2025-03-21 14:58:29
8baa04d18d4b88b620189531e5222f1c,5,56,123,2,2025-03-21 14:58:29
1cee481bc2bde9c49bba35c615d52e78,5,55,308,2,2025-03-21 14:58:29
a1f7dace2a9af48dd48428c12001dc09,21,59,190,1,2025-03-21 14:58:29
f236d6f238239abfba8268f427d07c33,2,29,538,1,2025-03-21 14:58:29
94475071013412139f862c0bd7e3bb37,13,46,708,3,2025-03-21 14:58:29
704f1dd407c5d6314f85a79b1318f3df,15,17,452,1,2025-03-21 14:58:29
d9dc092dbac81302d24f47d21c716365,20,52,890,1,2025-03-21 14:58:29
ffa8916ae85546ee99d1965b28e447ae,6,30,760,2,2025-03-21 14:58:29
9616caad30917a469d87d2f95cd603cb,3,52,427,1,2025-03-21 14:58:29
7efd7d1a1a985eae9fecdb134fd657d3,5,55,2373,6,2025-03-21 14:58:29
0e1694ea20b32def37ee9eec200f9a5c,7,33,250,2,2025-03-21 14:58:29
baddee1245c9736a49167f66e0912b0d,23,47,2017,2,2025-03-21 14:58:29
88a2af245a615347730a6dcbee581040,6,59,2130,2,2025-03-21 14:58:29
2318cf75da074f0a955f60eda2f9e320,15,53,996,7,2025-03-21 14:58:29
44b6fc0101a9341e43ad3342a51ef75b,15,47,763,3,2025-03-21 14:58:29
edfbb2566914ddd223d3bd6fa1e9693c,20,40,1114,4,2025-03-21 14:58:29
cb8588dd175ccc47f14755972a62ccc2,2,46,803,1,2025-03-21 14:58:29
de617af7dcabcd4b1eb8855381250940,17,52,1114,2,2025-03-21 14:58:29
605d9e1329e4d2e960090c8da53d9c86,8,56,1187,2,2025-03-21 14:58:29
b476230a04eae3e3bfdb0be6b6d61556,5,59,152,3,2025-03-21 14:58:29
ad3bd5419246087e48ef4832de3516a4,2,57,1286,1,2025-03-21 14:58:29
0ca16017057f20d572b8c01fcd7c5c28,6,58,1497,3,2025-03-21 14:58:29
45f7c48e7ead07eb1afd9aebfe6de326,5,60,557,1,2025-03-21 14:58:29
3e45fc327c9740f1ae03383a8e201968,8,60,3098,1,2025-03-21 14:58:29
dca7c7ab531682b89beb8ea79571cf0d,10,47,723,3,2025-03-21 14:58:29
3f40e0e434d939f380a29f5e863cfb9f,23,58,2448,2,2025-03-21 14:58:29
4054af4df4c45f625279273f7ff3e138,7,55,513,1,2025-03-21 14:58:29
bf3f9743aeca956fe97611364fec85d9,3,28,1122,1,2025-03-21 14:58:29
955e839e4a1e8af1dc811f11c4a5cdbc,6,49,171,3,2025-03-21 14:58:29
fc7138a8f96aee8302e42916bbbbb818,25,54,1460,2,2025-03-21 14:58:29
0a9dafcfb351b0dd0fafd06b8f842b55,11,54,1342,1,2025-03-21 14:58:29
10097e23f7a5bf3ce7ec60cfa8603f4d,4,53,264,1,2025-03-21 14:58:29
4beaedeb352141968eb9374cae900996,4,50,2304,4,2025-03-21 14:58:29
94aa4a6893284c0236d6c79c194ef5a6,13,44,899,2,2025-03-21 14:58:29
17b41b007356c9b333b4e7c1fcedb066,25,50,966,2,2025-03-21 14:58:29
d00dbd119af813e45588c5ca9b88ffe0,2,39,1242,3,2025-03-21 14:58:29
eb66cf8eb505819c951a23b4714fcd39,10,54,554,1,2025-03-21 14:58:29
6e86c76c9073070701739dc4fae68a6b,6,46,642,1,2025-03-21 14:58:29
b6c3ac7e88727311d75dc5695fb9f18e,7,23,163,3,2025-03-21 14:58:29
8eafc5708e563dd49b1060f162a690f2,2,27,716,1,2025-03-21 14:58:29
015f06d7b83e5a6f7d1765fb5d8bdfa6,22,42,574,2,2025-03-21 14:58:29
120fa011365fc39efe382cba4e50999e,5,60,234,1,2025-03-21 14:58:29
41bdbb38ef223fae4cae15d6ffb0ce5b,21,39,453,2,2025-03-21 14:58:29
47f7586890e8c177d7ec5ba18ecf5587,15,16,580,1,2025-03-21 14:58:29
9c9abca7bb3490596a89a513233cb033,5,43,157,2,2025-03-21 14:58:29
74a1695e5084889d058df1fafb5f9f28,6,54,655,3,2025-03-21 14:58:29
d920f22cf9a7dbb8e09ce4a2f5391b25,13,56,231,1,2025-03-21 14:58:29
289b15aefdff679d218b286e195e8f22,5,21,174,3,2025-03-21 14:58:29
34c00d434e284d60c72377a53b0cce67,2,42,1512,1,2025-03-21 14:58:29
6291f9025c6b863241bb80ebafa4434e,5,30,55,3,2025-03-21 14:58:29
bee7be9ff27f64fef1afeff03b298cec,4,58,424,2,2025-03-21 14:58:29
d3eacacc44cc941912e3e97ed52037c6,4,45,582,2,2025-03-21 14:58:29
5ef700515181623872771a16d1371cd4,16,35,504,1,2025-03-21 14:58:29
2cab0ee01c69f31fba46bafb8b1b6a77,2,39,670,1,2025-03-21 14:58:29
16ce899c7af0c99f46948734a0d00f0f,13,49,326,1,2025-03-21 14:58:29
9434f2004187b3e71abdb691ce47e552,17,19,285,1,2025-03-21 14:58:29
8458f51c49c1af4c4b388dab8810215f,7,54,1214,3,2025-03-21 14:58:29
c367cd626353eda46b3db64e735c2f6f,12,59,127,1,2025-03-21 14:58:29
66babee723bbc5f12d8f113b7abe6d21,5,34,159,5,2025-03-21 14:58:29
52b626c2fc8fffbcd01084202221bf48,16,34,758,2,2025-03-21 14:58:29
0d2c4fbee7db55f38a730f4dd40a9f81,5,55,1745,2,2025-03-21 14:58:29
1dceebcc5f23c02ea23e16d5bedca000,29,47,117,2,2025-03-21 14:58:29
8e312c483d79e02dbc1d68cce77e26c8,5,50,451,1,2025-03-21 14:58:29
6e0b3bc6a8bcfcca9005f9d220fe4af8,6,42,898,1,2025-03-21 14:58:29
e6f7ac15692aee63b79778de70c3d9fa,2,57,3274,1,2025-03-21 14:58:29
1d6b1ff2a0ef2336832512132b3af6aa,6,56,1892,6,2025-03-21 14:58:29
f71050e65776861c8c3ec7a2d2b0194c,5,49,506,1,2025-03-21 14:58:29
97e50905efad4b7cdb046db112ed9328,2,49,704,1,2025-03-21 14:58:29
91dd4f060a7d723513fd46c1d0cc1bcb,4,60,1198,6,2025-03-21 14:58:29
e8884e9848d271e0a15364723850aece,13,56,258,4,2025-03-21 14:58:29
6f842ad54a86bf94d9254744d910ec56,14,42,1089,1,2025-03-21 14:58:29
627025506c84c8b1d34791a89aa3a8dd,16,57,931,4,2025-03-21 14:58:29
806dadaa58bab7f4f6c0e7c1f334975e,2,49,750,1,2025-03-21 14:58:29
a2307a34b16eb2201ce5206cbd7f9bc7,11,54,695,1,2025-03-21 14:58:29
163302a9e5ed53e2b3062577e254ce16,3,50,3052,5,2025-03-21 14:58:29
5bd46344df36a730cedb3c85d2d1b573,3,31,589,2,2025-03-21 14:58:29
fe7df6d2f5226a4be89e7f2884c88e8c,15,26,466,1,2025-03-21 14:58:29
4ae9bdff117a3fa23f6f9d146a65f698,7,45,382,1,2025-03-21 14:58:29
0ec26c826d2fb3863640b6a8cfdc42c1,23,44,960,2,2025-03-21 14:58:29
b06f8079f1110e9edb2be867f2296544,25,58,1859,4,2025-03-21 14:58:29
668b1e2b9471f837ba1797832e3f2012,9,60,357,1,2025-03-21 14:58:29
9492dac42243571c7f7807ea23691a33,29,60,216,1,2025-03-21 14:58:29
8e6e42a2047122de7ae174a7840125b1,4,40,545,5,2025-03-21 14:58:29
c3d08bab8c7c6d9cc1f6cfb5a465c80b,6,32,2073,4,2025-03-21 14:58:29
25b6dee1ad3c218c030f73d5acac19cc,15,58,1222,9,2025-03-21 14:58:29
6f28dfca954a7cf2b3c3f96aaf059d94,10,44,853,3,2025-03-21 14:58:29
e15f2eb4bd9c94996e56cc76c1394361,3,56,156,1,2025-03-21 14:58:29
0449db5eede617c5fd413071d582f038,16,37,1819,4,2025-03-21 14:58:29
351eb84de99fb5e43d8706bc3f41fbff,6,53,575,1,2025-03-21 14:58:29
46d35d41fbeb3693160ab97bdfa11cd4,9,58,689,3,2025-03-21 14:58:29
08a58dc963320d6073623382b9ceb920,3,56,2590,5,2025-03-21 14:58:29
c2904b502790c1dd0b39799f52b586c3,6,59,1631,1,2025-03-21 14:58:29
bcb73e60afae97b054a92e2a80759091,25,46,240,1,2025-03-21 14:58:29
0b94c4b0f19b2fa4eaaa3dd2cbee42bc,5,57,274,1,2025-03-21 14:58:29
b688ed97b957462c2510812cbfe7e6d8,3,47,743,1,2025-03-21 14:58:29
9eff8192b50cf828d20417ae6c41f4b5,2,26,1076,1,2025-03-21 14:58:29
1bbb8e929009e827868035f4fa7a5884,7,25,319,1,2025-03-21 14:58:29
0b814a3c8fa6dbb849df7c28c1bd6831,6,53,530,1,2025-03-21 14:58:29
562f0027bf0b43b487536b01b2002a3e,5,25,478,3,2025-03-21 14:58:29
9dc84f981b67da8644c8d5983c83c2a8,5,23,26,2,2025-03-21 14:58:29
e9d9bd328d6f02bda36796815133f39a,10,41,487,2,2025-03-21 14:58:29
4cf208eb95726ebefc2567bebba903bf,5,20,435,7,2025-03-21 14:58:29
b29c9ac1d3d4e8866f6c4ad814ae9591,2,18,1177,1,2025-03-21 14:58:29
6471da78a18edb60d175c10871161356,5,56,310,1,2025-03-21 14:58:29
0c2b45d82e82097170c709f30037dcb7,12,55,1632,1,2025-03-21 14:58:29
a0ac0067a7a7f7610b49cc1d211de28c,15,34,648,1,2025-03-21 14:58:29
2eb6e8f39feaf75fc5163f774d38f0f1,23,53,1517,2,2025-03-21 14:58:29
d49ab5dbfc9329699c524e4f513c5e7f,6,54,510,2,2025-03-21 14:58:29
607fc06d7055bbb7c7649810df3bc0fe,2,52,852,1,2025-03-21 14:58:29
f37176efea4bfd72f257552d84235716,10,49,244,2,2025-03-21 14:58:29
68fd321167f27536e8c0b182d358f854,5,52,381,1,2025-03-21 14:58:29
1e1bd97639fea164c61d7f2260cb4033,14,30,880,1,2025-03-21 14:58:29
c369969688c2dd9946c5dbf694e87904,6,44,1224,4,2025-03-21 14:58:29
bdeaa675b32e0db47bbb9d469cae4b25,6,37,1126,1,2025-03-21 14:58:29
31d1f8d755567d184eb11305c6807034,15,59,681,3,2025-03-21 14:58:29
b627df9914b9bf141437c51b8a749d35,5,52,516,1,2025-03-21 14:58:29
901283b66481331ad99c4eb953c04c43,21,54,1212,3,2025-03-21 14:58:29
f2a7bb2516da405f550438e4cf82d06a,16,41,528,1,2025-03-21 14:58:29
aa0568a1b7093748a1922993f5817983,12,33,943,1,2025-03-21 14:58:29
41f9d5d764dc0fa4928c9177275e5763,16,42,251,1,2025-03-21 14:58:29
08208bc1d6a06c114cb662f3b2c95e05,16,33,219,1,2025-03-21 14:58:29
b368894280326461c8e42db35683af5c,21,58,1293,1,2025-03-21 14:58:29
985fda1ced7e13375bf52220071610e3,5,59,207,1,2025-03-21 14:58:29
f032eaa3a45e2f8093255251a93efa70,7,48,927,1,2025-03-21 14:58:29
cae2e38942c8489d9d7a87a3f525c06b,6,54,586,1,2025-03-21 14:58:29
a24e985fc6dbd5f0e50b2a013fd72ed4,4,42,180,1,2025-03-21 14:58:29
c63a8893a1a9a6fae0e060438e7f7cf5,7,48,1369,1,2025-03-21 14:58:29
1b491493d9b95d9378103b4503948efe,3,47,321,1,2025-03-21 14:58:29
d3a8b40808854363a045f0f4131b0894,5,59,1101,1,2025-03-21 14:58:29
1a28b6d0eb91221f9b752c533f9e0182,12,21,1007,3,2025-03-21 14:58:29
11a5b67d535b545294cb946e2f7d5966,10,57,404,4,2025-03-21 14:58:29
a0bcb790b8f1249bec0369de04a72d33,5,59,1271,1,2025-03-21 14:58:29
a04fd52c740629158cfbf0e0154f9f7a,14,44,2161,1,2025-03-21 14:58:29
edba1f070ba4f8137a89925f6c016bfa,2,46,1918,1,2025-03-21 14:58:29
72cb4380c5a90c64048cafdf60d31f88,29,59,1522,1,2025-03-21 14:58:29
2bb712ca1cdeeed53191f0f9404abd7d,14,33,2062,1,2025-03-21 14:58:29
832b74a0faa3b602a48e0f20990adaf7,2,60,919,1,2025-03-21 14:58:29
602b1febe645768713bc50f7ba7a3697,3,47,231,1,2025-03-21 14:58:29
c4c7585167f8d6dc4ccc0b38f0d820ca,7,53,1330,10,2025-03-21 14:58:29
1f32407ca906dd7917d2d3dc56b223ad,15,24,348,2,2025-03-21 14:58:29
aad1c338e2a8906e2040a2fb0861acbd,9,60,333,2,2025-03-21 14:58:29
6070b7a31286e70e682b07423492f35c,5,41,201,1,2025-03-21 14:58:29
c53ca80f7d74aa37ac1512e8d9a8cb6b,5,49,527,1,2025-03-21 14:58:29
1cbae91a0159b540e3d3a43193d3e970,10,56,555,1,2025-03-21 14:58:29
2388149ad18c9beacbf6d6ff59af3ba7,9,55,828,2,2025-03-21 14:58:29
49659dedf501090b249d0b09ca7faaf7,6,58,1969,2,2025-03-21 14:58:29
cff0f92f00bc55eda3414e941101ccb9,16,55,174,6,2025-03-21 14:58:29
69b7c4bad8ca0c2cddad020c139f7e95,6,63,635,10,2025-03-21 14:58:29
bcf23a98430ab0bd4ee446c36b596c25,16,49,686,1,2025-03-21 14:58:29
fe0a8502d28faaddaa89ebedadc543ae,4,55,171,2,2025-03-21 14:58:29
8bba564030745976b3975e212e113b6a,10,35,308,3,2025-03-21 14:58:29
8a5bdb0edeb5e2664a2f147198a52b9b,16,59,330,1,2025-03-21 14:58:29
37ff4de377ca7a4bc299086c73de26b1,6,57,395,2,2025-03-21 14:58:29
65610bb38e3ee3e20a94885411c3feec,2,58,325,1,2025-03-21 14:58:29
33edceeb3ecaca6ed4cdaf8085a21b3d,16,51,956,2,2025-03-21 14:58:29
deb8261d5bf5744407141a9447fb7662,5,51,2424,4,2025-03-21 14:58:29
35c4a5bb0f191b77c8900661f047250b,7,33,186,1,2025-03-21 14:58:29
79997ca1a57c069a3bd377b86f844c04,5,54,909,1,2025-03-21 14:58:29
3dfde6238edcdef675421817783b14da,3,55,264,1,2025-03-21 14:58:29
071b82cad6de748755bb587ff3feec2e,20,60,797,2,2025-03-21 14:58:29
ee9ed2cfda2266908e54a907de098d23,6,45,182,1,2025-03-21 14:58:29
9ea970cfea6fc415d0233c4cae13af4e,15,55,373,1,2025-03-21 14:58:29
d31224bf90ec7c6f8967f1f365105a35,12,47,1562,2,2025-03-21 14:58:29
07821918ef487fd64eb20b3c8aeb897f,3,52,1873,1,2025-03-21 14:58:29
d16c0ea701551e609316c77d5c533591,5,43,616,1,2025-03-21 14:58:29
6eac5126193b222ff1b41cf0fbac878f,21,60,723,1,2025-03-21 14:58:29
538948f39142c635d3132846c820e211,25,58,1073,7,2025-03-21 14:58:29
2a3337404b573f113e7297f5c349db44,5,54,302,2,2025-03-21 14:58:29
07fd41c7a725529fe1213508557e0f4b,8,36,362,1,2025-03-21 14:58:29
5f00c50de3d989194f0439e343480372,5,55,486,1,2025-03-21 14:58:29
4a5c3967bfd3629fe07ef4d0cc8c3818,16,55,338,1,2025-03-21 14:58:29
6683234fec5b07e96c1bffb5e68e2e75,28,26,740,1,2025-03-21 14:58:29
e83ffc00431d0012a217cd47b42c78f1,23,59,406,2,2025-03-21 14:58:29
95ae4833a7cd4f9f7f90c3b77a993c1b,6,48,492,2,2025-03-21 14:58:29
7480c9c9deb4613f5a7a4efe0aa1d42d,12,24,136,3,2025-03-21 14:58:29
97407223aaefebbaeb89d285e7c64f75,5,56,280,1,2025-03-21 14:58:29
159e7e73295b609960c0797eb64b3d39,23,52,418,1,2025-03-21 14:58:29
532940f97b6fcd27c471b66bb2a30e64,20,28,1059,3,2025-03-21 14:58:29
02a1edfc6f788c8329299c7244acf2e8,7,30,489,1,2025-03-21 14:58:29
156fef830e2c8871e3f1bf4dadf8e312,7,54,436,1,2025-03-21 14:58:29
12ae2f8641058da5952d2eedfde9d018,5,53,286,2,2025-03-21 14:58:29
56b81eaffe3c2e7e54f3bdf2a935164f,6,56,296,3,2025-03-21 14:58:29
12fc9ab82dd45f3824881d94f79edb38,4,59,457,2,2025-03-21 14:58:29
fffdb2d0ec8d6a61f0a0a0db3f25b441,3,47,501,5,2025-03-21 14:58:29
f070820a71924fefc3de24e91434e8bb,16,54,1439,1,2025-03-21 14:58:29
6aafd3c0f3c474278b14545ef46bb99b,16,54,186,6,2025-03-21 14:58:29
33dc3dc62db9a9f1b48cc4c3809fadb2,15,57,234,1,2025-03-21 14:58:29
e2cac69b319c0f8a21dbf04b925121bf,28,39,690,1,2025-03-21 14:58:29
4629acd4e2c278e7787b2c48b006246e,5,45,114,1,2025-03-21 14:58:29
dcf52f4379548f058d90279fe9fc3f14,7,52,1192,1,2025-03-21 14:58:29
d3dc47db6d5ab70560dcba1eee4d01ae,5,57,396,6,2025-03-21 14:58:29
3742d0dd9b1cd0af83916e7be979d830,26,52,383,4,2025-03-21 14:58:29
af34cea61340203305a39885c8331b01,6,55,1892,5,2025-03-21 14:58:29
0294e314a033317e28ecc40aee9025e8,23,58,922,2,2025-03-21 14:58:29
5f622da714951c5ae86acf68c0a03d30,3,49,1238,6,2025-03-21 14:58:29
e189be46c3e52f23ebe8a520e59d2c46,22,58,275,2,2025-03-21 14:58:29
946b65d028c40dd63ca9d45fa3e4b65e,3,39,314,2,2025-03-21 14:58:29
0d86ab499a2af7f2352d18e2a6be12f4,5,41,702,1,2025-03-21 14:58:29
edd633de6667d87ad7e3f83d2e0e382c,20,27,190,2,2025-03-21 14:58:29
25292482a61cb3298df8dbe15ea69daf,2,53,1865,1,2025-03-21 14:58:29
66aa3b4b7c65efa2b0fb0aa8ebea9629,7,34,455,1,2025-03-21 14:58:29
82ff671ac04e6599dbfb28ead3369f59,6,54,649,3,2025-03-21 14:58:29
77bf7a2b26ff90d99d4af927102f1e8d,9,29,750,1,2025-03-21 14:58:29
23182071dae29b744722e647c64e8fe2,16,30,169,1,2025-03-21 14:58:29
52bd2502183574fc11a434d5d215a4cd,15,46,655,6,2025-03-21 14:58:29
631304377d9ae9aa0a4c1f21b571a502,5,34,715,4,2025-03-21 14:58:29
7aa6e062307255430c735f98b847578e,5,44,743,1,2025-03-21 14:58:29
393a34515d1baf69f595647e2d74c62f,5,63,829,1,2025-03-21 14:58:29
ea45888166c303ff6ffc0abfcb52822f,29,60,1169,2,2025-03-21 14:58:29
b5b7b02332726bc71ed7ad7899bc3b58,5,58,119,1,2025-03-21 14:58:29
36d2ea35ee407975d70fcef78e16e3a8,14,49,2250,1,2025-03-21 14:58:29
e2f8ac7485aeb713af570cb9e117c6e6,5,42,410,1,2025-03-21 14:58:29
163e6400e6dadd0fe04775c5e9331fda,12,29,462,1,2025-03-21 14:58:29
be3c54a25f26acbab9e1190390293fe6,2,47,1405,1,2025-03-21 14:58:29
a24198acc2d0e8240c40d914bd18df04,7,42,1006,1,2025-03-21 14:58:29
3a58b2c6aa002adafb77ac772f768975,20,51,489,1,2025-03-21 14:58:29
8eed2a3a47f27f69cec34ff9562fc7b9,16,59,623,1,2025-03-21 14:58:29
d9c01b484ada6a360c2715a08fdf1568,9,33,913,3,2025-03-21 14:58:29
009c09f439988bc06a93d6b8186dce73,8,39,991,3,2025-03-21 14:58:29
2a0d1fb3e64019c7cf0e75d1cf336277,6,60,411,3,2025-03-21 14:58:29
ea555c5a04b369a1505d5fca42617d7e,3,52,239,1,2025-03-21 14:58:29
3a6b0b915f453650a8ff32d7872dbd6d,25,38,92,2,2025-03-21 14:58:29
62193e3c21994f1b746c4bd4f0c2e287,3,41,247,1,2025-03-21 14:58:29
9dd0e50af05b24eea64afcd011940a6c,11,21,108,1,2025-03-21 14:58:29
1529199a7d88ac40cef5b4a508f18f2c,7,38,1043,2,2025-03-21 14:58:29
91846781ef75057e134949400768e272,7,59,1732,5,2025-03-21 14:58:29
38f0c2769dec3744c8cbe008650383c9,9,59,74,1,2025-03-21 14:58:29
ec9ec25e8e942a90369022c80ec9abe4,12,55,1636,1,2025-03-21 14:58:29
98030fe87f5a7493a33f427054966596,17,54,1369,4,2025-03-21 14:58:29
7495ec707e2f2540347044dcb8f79d87,4,56,398,5,2025-03-21 14:58:29
7112e44ac350fab676c3f210c5c902b2,7,42,440,1,2025-03-21 14:58:29
8a87e6509bce452609f32af429250f6c,3,30,2740,3,2025-03-21 14:58:29
24e3e6b37adf838150e7bd4dda394c31,5,51,352,2,2025-03-21 14:58:29
bebd360fe73dc670fd6439e9b943ceb7,10,31,948,2,2025-03-21 14:58:29
b1e67d8a817ad0c6d4681dc28be1cb18,6,48,599,2,2025-03-21 14:58:29
6434153dec7be552cbe53604122a19c6,7,49,370,1,2025-03-21 14:58:29
a5a6a6f715af9f3f16761c445f932103,12,37,1438,4,2025-03-21 14:58:29
ba9801d3385d4a4f778fb1cbd1318ad5,7,28,227,1,2025-03-21 14:58:29
13d10ec6bc5633f5b34c710ba5ff866d,2,60,884,1,2025-03-21 14:58:29
cb80d84cdedee288c467491ed98f5e1f,5,56,1401,1,2025-03-21 14:58:29
13d3b13128633fbe0d43079cdfc7582d,9,58,1440,3,2025-03-21 14:58:29
f2e9bb932d99a4a695ebde162fcefc35,6,34,143,4,2025-03-21 14:58:29
fa66c43e63966d8b1770f6df326e05fb,7,28,1290,2,2025-03-21 14:58:29
2a0c7978182ff664a3bc452b7e5f0b6f,6,56,534,2,2025-03-21 14:58:29
167a34ebcfa0fb05f642dcc65619d85a,6,55,652,2,2025-03-21 14:58:29
073f139ce5bceceb73c9f287e2540eb3,6,49,505,4,2025-03-21 14:58:29
f0fd2799d9eb02ccb6efa890519a6c4d,6,59,456,1,2025-03-21 14:58:29
13b39e2e8f2621e6645afa77a459f3f6,29,50,1106,1,2025-03-21 14:58:29
80e7f6c61346d1feb1bca71585ac62e4,11,55,338,2,2025-03-21 14:58:29
154b6772d166a9c3398661ea26350dc6,7,51,512,3,2025-03-21 14:58:29
b6af4177bdc4b1acc9f8d9d52d614616,2,55,485,1,2025-03-21 14:58:29
41c8165f95f664347510a0bd739f2509,15,43,258,1,2025-03-21 14:58:29
8794dfe7cd526fa69414f8364e09470c,10,51,220,2,2025-03-21 14:58:29
aacfae7cd4bac4849766f640abf2db8a,2,38,639,2,2025-03-21 14:58:29
cc71571b2ddfca828e182f9d029bb764,2,59,725,1,2025-03-21 14:58:29
b74dc0cea31c255d5208d2a80c10ae19,16,58,246,2,2025-03-21 14:58:29
466ae6b34dc96acc7e8501709b5f89f2,25,29,256,2,2025-03-21 14:58:29
fc935e2845dacecf29f0555465bed91b,10,45,437,3,2025-03-21 14:58:29
d2bcc21c60051598876d7c58318682c0,21,56,362,1,2025-03-21 14:58:29
1891f20b2a27a8b700d7a7ff5a7a0039,5,42,110,1,2025-03-21 14:58:29
1846ec5a92ed15d0dbf9e0e86c29085c,21,60,210,3,2025-03-21 14:58:29
328885b1f935efd7c06eef905173ec44,7,33,371,5,2025-03-21 14:58:29
0f1734abf5ee5d3b99353b7ccb117426,10,33,194,2,2025-03-21 14:58:29
c4332b2ff3cde1b0c62f5b9c8ae84bdc,29,43,1283,5,2025-03-21 14:58:29
88d165f46820f016a6840428dd5b7996,8,40,535,2,2025-03-21 14:58:29
c39071c6647a7c3e20d61989ec98c305,6,42,544,1,2025-03-21 14:58:29
125a5e9f83814692513618359a50735a,4,40,717,7,2025-03-21 14:58:29
edc388b2ba34de112c918ddcd465f5e9,9,47,723,1,2025-03-21 14:58:29
33c599c2bf23093baae8f760a49a58a1,16,44,203,1,2025-03-21 14:58:29
d8d6eb6c89543ae74874e910422e1089,5,54,365,1,2025-03-21 14:58:29
6f840285d8144b4bf384115658527591,6,55,241,1,2025-03-21 14:58:29
3ab209559fd2ae18ae1e8013f790e28e,9,43,215,6,2025-03-21 14:58:29
389c2351d11b4f543c93ceb7e966315d,3,38,665,1,2025-03-21 14:58:29
286bcf62e47dfc1e51cf0d525bd4d1bf,5,52,852,1,2025-03-21 14:58:29
a5b27ab457629a351464825096c64688,25,42,453,3,2025-03-21 14:58:29
4903460ef3e8a5a22e2b8027f3f63dd6,10,59,1403,2,2025-03-21 14:58:29
a8b5e02c7f69ca5ccdfa99417079d135,28,41,1002,1,2025-03-21 14:58:29
7a6aebc4c1205818e64f9275475a73e9,6,37,998,3,2025-03-21 14:58:29
ec037c3c954465515942793fc7ce665a,16,27,869,7,2025-03-21 14:58:29
112dad9870ca76046f327b9c08f00b29,15,40,1493,1,2025-03-21 14:58:29
5b71073dc2a8c72a945d7c5000c3c199,12,35,265,1,2025-03-21 14:58:29
af2808733a159ce5dfb2db7ec510f8d4,5,54,641,1,2025-03-21 14:58:29
6b49772d87f1d85e27eacdb9a273fb4c,4,42,86,1,2025-03-21 14:58:29
